X,Y,SAMPLE_1
482036.550,619131.155,93
482046.550,619131.155,93
482056.550,619131.155,90
482066.550,619131.155,90
482076.550,619131.155,90
482086.550,619131.155,90
482096.550,619131.155,90
482106.550,619131.155,90
482116.550,619131.155,90
482126.550,619131.155,90
482136.550,619131.155,90
482146.550,619131.155,81
482156.550,619131.155,81
482166.550,619131.155,81
482176.550,619131.155,81
482186.550,619131.155,81
482196.550,619131.155,81
482206.550,619131.155,81
482216.550,619131.155,81
482226.550,619131.155,81
482236.550,619131.155,79
482246.550,619131.155,79
482256.550,619131.155,79
482266.550,619131.155,79
482276.550,619131.155,79
482286.550,619131.155,79
482296.550,619131.155,79
482306.550,619131.155,79
482316.550,619131.155,79
482326.550,619131.155,79
482336.550,619131.155,87
482346.550,619131.155,87
482356.550,619131.155,87
482366.550,619131.155,87
482376.550,619131.155,87
482386.550,619131.155,87
482396.550,619131.155,87
482406.550,619131.155,87
482416.550,619131.155,87
482426.550,619131.155,102
482436.550,619131.155,102
482446.550,619131.155,102
482456.550,619131.155,102
482466.550,619131.155,102
482476.550,619131.155,102
482486.550,619131.155,102
482496.550,619131.155,102
482506.550,619131.155,102
482516.550,619131.155,110
482526.550,619131.155,110
482536.550,619131.155,110
482546.550,619131.155,110
482556.550,619131.155,110
482566.550,619131.155,110
482576.550,619131.155,110
482586.550,619131.155,110
482596.550,619131.155,110
482606.550,619131.155,105
482616.550,619131.155,105
482626.550,619131.155,105
482636.550,619131.155,105
482646.550,619131.155,105
482656.550,619131.155,105
482666.550,619131.155,105
482676.550,619131.155,105
482686.550,619131.155,105
482696.550,619131.155,88
482706.550,619131.155,88
482716.550,619131.155,88
482726.550,619131.155,88
482736.550,619131.155,88
482746.550,619131.155,88
482756.550,619131.155,88
482766.550,619131.155,88
482776.550,619131.155,88
482786.550,619131.155,88
482796.550,619131.155,84
482806.550,619131.155,84
482816.550,619131.155,84
482826.550,619131.155,84
482836.550,619131.155,84
482846.550,619131.155,84
482856.550,619131.155,84
482866.550,619131.155,84
482876.550,619131.155,84
482886.550,619131.155,83
482896.550,619131.155,83
482906.550,619131.155,83
482916.550,619131.155,83
482926.550,619131.155,83
482936.550,619131.155,83
482946.550,619131.155,83
482956.550,619131.155,83
482966.550,619131.155,83
482976.550,619131.155,90
482986.550,619131.155,90
482996.550,619131.155,90
483006.550,619131.155,90
483016.550,619131.155,90
479236.550,619121.155,116
479246.550,619121.155,116
479256.550,619121.155,116
479266.550,619121.155,116
479276.550,619121.155,116
479286.550,619121.155,104
479296.550,619121.155,104
479306.550,619121.155,104
479316.550,619121.155,104
479326.550,619121.155,104
479336.550,619121.155,104
479346.550,619121.155,104
479356.550,619121.155,104
479366.550,619121.155,104
479376.550,619121.155,120
479386.550,619121.155,120
479396.550,619121.155,120
479406.550,619121.155,120
479416.550,619121.155,120
479426.550,619121.155,120
479436.550,619121.155,120
479446.550,619121.155,120
479456.550,619121.155,120
479466.550,619121.155,142
479476.550,619121.155,142
479486.550,619121.155,142
479496.550,619121.155,142
479506.550,619121.155,142
479516.550,619121.155,142
479526.550,619121.155,142
479536.550,619121.155,142
479546.550,619121.155,142
479556.550,619121.155,142
479566.550,619121.155,148
479576.550,619121.155,148
479586.550,619121.155,148
479596.550,619121.155,148
479606.550,619121.155,148
479616.550,619121.155,148
479626.550,619121.155,148
479636.550,619121.155,148
479646.550,619121.155,148
479656.550,619121.155,147
479666.550,619121.155,147
479676.550,619121.155,147
479686.550,619121.155,147
479696.550,619121.155,147
479706.550,619121.155,147
479716.550,619121.155,147
479726.550,619121.155,147
479736.550,619121.155,147
479746.550,619121.155,146
479756.550,619121.155,146
479766.550,619121.155,146
479776.550,619121.155,146
479786.550,619121.155,146
479796.550,619121.155,146
479806.550,619121.155,146
479816.550,619121.155,146
479826.550,619121.155,146
479836.550,619121.155,128
479846.550,619121.155,128
479856.550,619121.155,128
479866.550,619121.155,128
479876.550,619121.155,128
479886.550,619121.155,128
479896.550,619121.155,128
479906.550,619121.155,128
479916.550,619121.155,128
479926.550,619121.155,128
479936.550,619121.155,111
479946.550,619121.155,111
479956.550,619121.155,111
479966.550,619121.155,111
479976.550,619121.155,111
479986.550,619121.155,111
479996.550,619121.155,111
480006.550,619121.155,111
480016.550,619121.155,111
480026.550,619121.155,110
480036.550,619121.155,110
480046.550,619121.155,110
480056.550,619121.155,110
480066.550,619121.155,110
480076.550,619121.155,110
480086.550,619121.155,110
480096.550,619121.155,110
480106.550,619121.155,110
480116.550,619121.155,127
480126.550,619121.155,127
480136.550,619121.155,127
480146.550,619121.155,127
480156.550,619121.155,127
480166.550,619121.155,127
480176.550,619121.155,127
480186.550,619121.155,127
480196.550,619121.155,127
480206.550,619121.155,148
480216.550,619121.155,148
480226.550,619121.155,148
480236.550,619121.155,148
480246.550,619121.155,148
480256.550,619121.155,148
480266.550,619121.155,148
480276.550,619121.155,148
480286.550,619121.155,148
480296.550,619121.155,143
480306.550,619121.155,143
480316.550,619121.155,143
480326.550,619121.155,143
480336.550,619121.155,143
480346.550,619121.155,143
480356.550,619121.155,143
480366.550,619121.155,143
480376.550,619121.155,143
480386.550,619121.155,143
480396.550,619121.155,123
480406.550,619121.155,123
480416.550,619121.155,123
480426.550,619121.155,123
480436.550,619121.155,123
480446.550,619121.155,123
480456.550,619121.155,123
480466.550,619121.155,123
480476.550,619121.155,123
480486.550,619121.155,103
480496.550,619121.155,103
480506.550,619121.155,103
480516.550,619121.155,103
480526.550,619121.155,103
480536.550,619121.155,103
480546.550,619121.155,103
480556.550,619121.155,103
480566.550,619121.155,103
480576.550,619121.155,105
480586.550,619121.155,105
480596.550,619121.155,105
480606.550,619121.155,105
480616.550,619121.155,105
480626.550,619121.155,105
480636.550,619121.155,105
480646.550,619121.155,105
480656.550,619121.155,105
480666.550,619121.155,115
480676.550,619121.155,115
480686.550,619121.155,115
480696.550,619121.155,115
480706.550,619121.155,115
480716.550,619121.155,115
480726.550,619121.155,115
480736.550,619121.155,115
480746.550,619121.155,115
480756.550,619121.155,115
480766.550,619121.155,103
480776.550,619121.155,103
480786.550,619121.155,103
480796.550,619121.155,103
480806.550,619121.155,103
480816.550,619121.155,103
480826.550,619121.155,103
480836.550,619121.155,103
480846.550,619121.155,103
480856.550,619121.155,89
480866.550,619121.155,89
480876.550,619121.155,89
480886.550,619121.155,89
480896.550,619121.155,89
480906.550,619121.155,89
480916.550,619121.155,89
480926.550,619121.155,89
480936.550,619121.155,89
480946.550,619121.155,79
480956.550,619121.155,79
480966.550,619121.155,79
480976.550,619121.155,79
480986.550,619121.155,79
480996.550,619121.155,79
481006.550,619121.155,79
481016.550,619121.155,79
481026.550,619121.155,79
481036.550,619121.155,72
481046.550,619121.155,72
481056.550,619121.155,72
481066.550,619121.155,72
481076.550,619121.155,72
481086.550,619121.155,72
481096.550,619121.155,72
481106.550,619121.155,72
481116.550,619121.155,72
481126.550,619121.155,72
481136.550,619121.155,74
481146.550,619121.155,74
481156.550,619121.155,74
481166.550,619121.155,74
481176.550,619121.155,74
481186.550,619121.155,74
481196.550,619121.155,74
481206.550,619121.155,74
481216.550,619121.155,74
481226.550,619121.155,88
481236.550,619121.155,88
481246.550,619121.155,88
481256.550,619121.155,88
481266.550,619121.155,88
481276.550,619121.155,88
481286.550,619121.155,88
481296.550,619121.155,88
481306.550,619121.155,88
481316.550,619121.155,88
481326.550,619121.155,88
481336.550,619121.155,88
481346.550,619121.155,88
481356.550,619121.155,88
481366.550,619121.155,88
481376.550,619121.155,88
481386.550,619121.155,88
481396.550,619121.155,88
481406.550,619121.155,75
481416.550,619121.155,75
481426.550,619121.155,75
481436.550,619121.155,75
481446.550,619121.155,75
481456.550,619121.155,75
481466.550,619121.155,75
481476.550,619121.155,75
481486.550,619121.155,75
481496.550,619121.155,70
481506.550,619121.155,70
481516.550,619121.155,70
481526.550,619121.155,70
481536.550,619121.155,70
481546.550,619121.155,70
481556.550,619121.155,70
481566.550,619121.155,70
481576.550,619121.155,70
481586.550,619121.155,70
481596.550,619121.155,76
481606.550,619121.155,76
481616.550,619121.155,76
481626.550,619121.155,76
481636.550,619121.155,76
481646.550,619121.155,76
481656.550,619121.155,76
481666.550,619121.155,76
481676.550,619121.155,76
481686.550,619121.155,89
481696.550,619121.155,89
481706.550,619121.155,89
481716.550,619121.155,89
481726.550,619121.155,89
481736.550,619121.155,89
481746.550,619121.155,89
481756.550,619121.155,89
481766.550,619121.155,89
481776.550,619121.155,96
481786.550,619121.155,96
481796.550,619121.155,96
481806.550,619121.155,96
481816.550,619121.155,96
481826.550,619121.155,96
481836.550,619121.155,96
481846.550,619121.155,96
481856.550,619121.155,96
481866.550,619121.155,98
481876.550,619121.155,98
481886.550,619121.155,98
481896.550,619121.155,98
481906.550,619121.155,98
481916.550,619121.155,98
481926.550,619121.155,98
481936.550,619121.155,98
481946.550,619121.155,98
481956.550,619121.155,98
481966.550,619121.155,98
481976.550,619121.155,98
481986.550,619121.155,98
481996.550,619121.155,98
482006.550,619121.155,98
482016.550,619121.155,98
482026.550,619121.155,98
482036.550,619121.155,98
482046.550,619121.155,98
482056.550,619121.155,97
482066.550,619121.155,97
482076.550,619121.155,97
482086.550,619121.155,97
482096.550,619121.155,97
482106.550,619121.155,97
482116.550,619121.155,97
482126.550,619121.155,97
482136.550,619121.155,97
482146.550,619121.155,85
482156.550,619121.155,85
482166.550,619121.155,85
482176.550,619121.155,85
482186.550,619121.155,85
482196.550,619121.155,85
482206.550,619121.155,85
482216.550,619121.155,85
482226.550,619121.155,85
482236.550,619121.155,80
482246.550,619121.155,80
482256.550,619121.155,80
482266.550,619121.155,80
482276.550,619121.155,80
482286.550,619121.155,80
482296.550,619121.155,80
482306.550,619121.155,80
482316.550,619121.155,80
482326.550,619121.155,80
482336.550,619121.155,82
482346.550,619121.155,82
482356.550,619121.155,82
482366.550,619121.155,82
482376.550,619121.155,82
482386.550,619121.155,82
482396.550,619121.155,82
482406.550,619121.155,82
482416.550,619121.155,82
482426.550,619121.155,93
482436.550,619121.155,93
482446.550,619121.155,93
482456.550,619121.155,93
482466.550,619121.155,93
482476.550,619121.155,93
482486.550,619121.155,93
482496.550,619121.155,93
482506.550,619121.155,93
482516.550,619121.155,106
482526.550,619121.155,106
482536.550,619121.155,106
482546.550,619121.155,106
482556.550,619121.155,106
482566.550,619121.155,106
482576.550,619121.155,106
482586.550,619121.155,106
482596.550,619121.155,106
482606.550,619121.155,103
482616.550,619121.155,103
482626.550,619121.155,103
482636.550,619121.155,103
482646.550,619121.155,103
482656.550,619121.155,103
482666.550,619121.155,103
482676.550,619121.155,103
482686.550,619121.155,103
482696.550,619121.155,86
482706.550,619121.155,86
482716.550,619121.155,86
482726.550,619121.155,86
482736.550,619121.155,86
482746.550,619121.155,86
482756.550,619121.155,86
482766.550,619121.155,86
482776.550,619121.155,86
482786.550,619121.155,86
482796.550,619121.155,85
482806.550,619121.155,85
482816.550,619121.155,85
482826.550,619121.155,85
482836.550,619121.155,85
482846.550,619121.155,85
482856.550,619121.155,85
482866.550,619121.155,85
482876.550,619121.155,85
482886.550,619121.155,84
482896.550,619121.155,84
482906.550,619121.155,84
482916.550,619121.155,84
482926.550,619121.155,84
482936.550,619121.155,84
482946.550,619121.155,84
482956.550,619121.155,84
482966.550,619121.155,84
482976.550,619121.155,87
482986.550,619121.155,87
482996.550,619121.155,87
483006.550,619121.155,87
483016.550,619121.155,87
479236.550,619111.155,116
479246.550,619111.155,116
479256.550,619111.155,116
479266.550,619111.155,116
479276.550,619111.155,116
479286.550,619111.155,104
479296.550,619111.155,104
479306.550,619111.155,104
479316.550,619111.155,104
479326.550,619111.155,104
479336.550,619111.155,104
479346.550,619111.155,104
479356.550,619111.155,104
479366.550,619111.155,104
479376.550,619111.155,120
479386.550,619111.155,120
479396.550,619111.155,120
479406.550,619111.155,120
479416.550,619111.155,120
479426.550,619111.155,120
479436.550,619111.155,120
479446.550,619111.155,120
479456.550,619111.155,120
479466.550,619111.155,142
479476.550,619111.155,142
479486.550,619111.155,142
479496.550,619111.155,142
479506.550,619111.155,142
479516.550,619111.155,142
479526.550,619111.155,142
479536.550,619111.155,142
479546.550,619111.155,142
479556.550,619111.155,142
479566.550,619111.155,148
479576.550,619111.155,148
479586.550,619111.155,148
479596.550,619111.155,148
479606.550,619111.155,148
479616.550,619111.155,148
479626.550,619111.155,148
479636.550,619111.155,148
479646.550,619111.155,148
479656.550,619111.155,147
479666.550,619111.155,147
479676.550,619111.155,147
479686.550,619111.155,147
479696.550,619111.155,147
479706.550,619111.155,147
479716.550,619111.155,147
479726.550,619111.155,147
479736.550,619111.155,147
479746.550,619111.155,146
479756.550,619111.155,146
479766.550,619111.155,146
479776.550,619111.155,146
479786.550,619111.155,146
479796.550,619111.155,146
479806.550,619111.155,146
479816.550,619111.155,146
479826.550,619111.155,146
479836.550,619111.155,128
479846.550,619111.155,128
479856.550,619111.155,128
479866.550,619111.155,128
479876.550,619111.155,128
479886.550,619111.155,128
479896.550,619111.155,128
479906.550,619111.155,128
479916.550,619111.155,128
479926.550,619111.155,128
479936.550,619111.155,111
479946.550,619111.155,111
479956.550,619111.155,111
479966.550,619111.155,111
479976.550,619111.155,111
479986.550,619111.155,111
479996.550,619111.155,111
480006.550,619111.155,111
480016.550,619111.155,111
480026.550,619111.155,110
480036.550,619111.155,110
480046.550,619111.155,110
480056.550,619111.155,110
480066.550,619111.155,110
480076.550,619111.155,110
480086.550,619111.155,110
480096.550,619111.155,110
480106.550,619111.155,110
480116.550,619111.155,127
480126.550,619111.155,127
480136.550,619111.155,127
480146.550,619111.155,127
480156.550,619111.155,127
480166.550,619111.155,127
480176.550,619111.155,127
480186.550,619111.155,127
480196.550,619111.155,127
480206.550,619111.155,148
480216.550,619111.155,148
480226.550,619111.155,148
480236.550,619111.155,148
480246.550,619111.155,148
480256.550,619111.155,148
480266.550,619111.155,148
480276.550,619111.155,148
480286.550,619111.155,148
480296.550,619111.155,143
480306.550,619111.155,143
480316.550,619111.155,143
480326.550,619111.155,143
480336.550,619111.155,143
480346.550,619111.155,143
480356.550,619111.155,143
480366.550,619111.155,143
480376.550,619111.155,143
480386.550,619111.155,143
480396.550,619111.155,123
480406.550,619111.155,123
480416.550,619111.155,123
480426.550,619111.155,123
480436.550,619111.155,123
480446.550,619111.155,123
480456.550,619111.155,123
480466.550,619111.155,123
480476.550,619111.155,123
480486.550,619111.155,103
480496.550,619111.155,103
480506.550,619111.155,103
480516.550,619111.155,103
480526.550,619111.155,103
480536.550,619111.155,103
480546.550,619111.155,103
480556.550,619111.155,103
480566.550,619111.155,103
480576.550,619111.155,105
480586.550,619111.155,105
480596.550,619111.155,105
480606.550,619111.155,105
480616.550,619111.155,105
480626.550,619111.155,105
480636.550,619111.155,105
480646.550,619111.155,105
480656.550,619111.155,105
480666.550,619111.155,115
480676.550,619111.155,115
480686.550,619111.155,115
480696.550,619111.155,115
480706.550,619111.155,115
480716.550,619111.155,115
480726.550,619111.155,115
480736.550,619111.155,115
480746.550,619111.155,115
480756.550,619111.155,115
480766.550,619111.155,103
480776.550,619111.155,103
480786.550,619111.155,103
480796.550,619111.155,103
480806.550,619111.155,103
480816.550,619111.155,103
480826.550,619111.155,103
480836.550,619111.155,103
480846.550,619111.155,103
480856.550,619111.155,89
480866.550,619111.155,89
480876.550,619111.155,89
480886.550,619111.155,89
480896.550,619111.155,89
480906.550,619111.155,89
480916.550,619111.155,89
480926.550,619111.155,89
480936.550,619111.155,89
480946.550,619111.155,79
480956.550,619111.155,79
480966.550,619111.155,79
480976.550,619111.155,79
480986.550,619111.155,79
480996.550,619111.155,79
481006.550,619111.155,79
481016.550,619111.155,79
481026.550,619111.155,79
481036.550,619111.155,72
481046.550,619111.155,72
481056.550,619111.155,72
481066.550,619111.155,72
481076.550,619111.155,72
481086.550,619111.155,72
481096.550,619111.155,72
481106.550,619111.155,72
481116.550,619111.155,72
481126.550,619111.155,72
481136.550,619111.155,74
481146.550,619111.155,74
481156.550,619111.155,74
481166.550,619111.155,74
481176.550,619111.155,74
481186.550,619111.155,74
481196.550,619111.155,74
481206.550,619111.155,74
481216.550,619111.155,74
481226.550,619111.155,88
481236.550,619111.155,88
481246.550,619111.155,88
481256.550,619111.155,88
481266.550,619111.155,88
481276.550,619111.155,88
481286.550,619111.155,88
481296.550,619111.155,88
481306.550,619111.155,88
481316.550,619111.155,88
481326.550,619111.155,88
481336.550,619111.155,88
481346.550,619111.155,88
481356.550,619111.155,88
481366.550,619111.155,88
481376.550,619111.155,88
481386.550,619111.155,88
481396.550,619111.155,88
481406.550,619111.155,75
481416.550,619111.155,75
481426.550,619111.155,75
481436.550,619111.155,75
481446.550,619111.155,75
481456.550,619111.155,75
481466.550,619111.155,75
481476.550,619111.155,75
481486.550,619111.155,75
481496.550,619111.155,70
481506.550,619111.155,70
481516.550,619111.155,70
481526.550,619111.155,70
481536.550,619111.155,70
481546.550,619111.155,70
481556.550,619111.155,70
481566.550,619111.155,70
481576.550,619111.155,70
481586.550,619111.155,70
481596.550,619111.155,76
481606.550,619111.155,76
481616.550,619111.155,76
481626.550,619111.155,76
481636.550,619111.155,76
481646.550,619111.155,76
481656.550,619111.155,76
481666.550,619111.155,76
481676.550,619111.155,76
481686.550,619111.155,89
481696.550,619111.155,89
481706.550,619111.155,89
481716.550,619111.155,89
481726.550,619111.155,89
481736.550,619111.155,89
481746.550,619111.155,89
481756.550,619111.155,89
481766.550,619111.155,89
481776.550,619111.155,96
481786.550,619111.155,96
481796.550,619111.155,96
481806.550,619111.155,96
481816.550,619111.155,96
481826.550,619111.155,96
481836.550,619111.155,96
481846.550,619111.155,96
481856.550,619111.155,96
481866.550,619111.155,98
481876.550,619111.155,98
481886.550,619111.155,98
481896.550,619111.155,98
481906.550,619111.155,98
481916.550,619111.155,98
481926.550,619111.155,98
481936.550,619111.155,98
481946.550,619111.155,98
481956.550,619111.155,98
481966.550,619111.155,98
481976.550,619111.155,98
481986.550,619111.155,98
481996.550,619111.155,98
482006.550,619111.155,98
482016.550,619111.155,98
482026.550,619111.155,98
482036.550,619111.155,98
482046.550,619111.155,98
482056.550,619111.155,97
482066.550,619111.155,97
482076.550,619111.155,97
482086.550,619111.155,97
482096.550,619111.155,97
482106.550,619111.155,97
482116.550,619111.155,97
482126.550,619111.155,97
482136.550,619111.155,97
482146.550,619111.155,85
482156.550,619111.155,85
482166.550,619111.155,85
482176.550,619111.155,85
482186.550,619111.155,85
482196.550,619111.155,85
482206.550,619111.155,85
482216.550,619111.155,85
482226.550,619111.155,85
482236.550,619111.155,80
482246.550,619111.155,80
482256.550,619111.155,80
482266.550,619111.155,80
482276.550,619111.155,80
482286.550,619111.155,80
482296.550,619111.155,80
482306.550,619111.155,80
482316.550,619111.155,80
482326.550,619111.155,80
482336.550,619111.155,82
482346.550,619111.155,82
482356.550,619111.155,82
482366.550,619111.155,82
482376.550,619111.155,82
482386.550,619111.155,82
482396.550,619111.155,82
482406.550,619111.155,82
482416.550,619111.155,82
482426.550,619111.155,93
482436.550,619111.155,93
482446.550,619111.155,93
482456.550,619111.155,93
482466.550,619111.155,93
482476.550,619111.155,93
482486.550,619111.155,93
482496.550,619111.155,93
482506.550,619111.155,93
482516.550,619111.155,106
482526.550,619111.155,106
482536.550,619111.155,106
482546.550,619111.155,106
482556.550,619111.155,106
482566.550,619111.155,106
482576.550,619111.155,106
482586.550,619111.155,106
482596.550,619111.155,106
482606.550,619111.155,103
482616.550,619111.155,103
482626.550,619111.155,103
482636.550,619111.155,103
482646.550,619111.155,103
482656.550,619111.155,103
482666.550,619111.155,103
482676.550,619111.155,103
482686.550,619111.155,103
482696.550,619111.155,86
482706.550,619111.155,86
482716.550,619111.155,86
482726.550,619111.155,86
482736.550,619111.155,86
482746.550,619111.155,86
482756.550,619111.155,86
482766.550,619111.155,86
482776.550,619111.155,86
482786.550,619111.155,86
482796.550,619111.155,85
482806.550,619111.155,85
482816.550,619111.155,85
482826.550,619111.155,85
482836.550,619111.155,85
482846.550,619111.155,85
482856.550,619111.155,85
482866.550,619111.155,85
482876.550,619111.155,85
482886.550,619111.155,84
482896.550,619111.155,84
482906.550,619111.155,84
482916.550,619111.155,84
482926.550,619111.155,84
482936.550,619111.155,84
482946.550,619111.155,84
482956.550,619111.155,84
482966.550,619111.155,84
482976.550,619111.155,87
482986.550,619111.155,87
482996.550,619111.155,87
483006.550,619111.155,87
483016.550,619111.155,87
479236.550,619101.155,116
479246.550,619101.155,116
479256.550,619101.155,116
479266.550,619101.155,116
479276.550,619101.155,116
479286.550,619101.155,104
479296.550,619101.155,104
479306.550,619101.155,104
479316.550,619101.155,104
479326.550,619101.155,104
479336.550,619101.155,104
479346.550,619101.155,104
479356.550,619101.155,104
479366.550,619101.155,104
479376.550,619101.155,120
479386.550,619101.155,120
479396.550,619101.155,120
479406.550,619101.155,120
479416.550,619101.155,120
479426.550,619101.155,120
479436.550,619101.155,120
479446.550,619101.155,120
479456.550,619101.155,120
479466.550,619101.155,142
479476.550,619101.155,142
479486.550,619101.155,142
479496.550,619101.155,142
479506.550,619101.155,142
479516.550,619101.155,142
479526.550,619101.155,142
479536.550,619101.155,142
479546.550,619101.155,142
479556.550,619101.155,142
479566.550,619101.155,148
479576.550,619101.155,148
479586.550,619101.155,148
479596.550,619101.155,148
479606.550,619101.155,148
479616.550,619101.155,148
479626.550,619101.155,148
479636.550,619101.155,148
479646.550,619101.155,148
479656.550,619101.155,147
479666.550,619101.155,147
479676.550,619101.155,147
479686.550,619101.155,147
479696.550,619101.155,147
479706.550,619101.155,147
479716.550,619101.155,147
479726.550,619101.155,147
479736.550,619101.155,147
479746.550,619101.155,146
479756.550,619101.155,146
479766.550,619101.155,146
479776.550,619101.155,146
479786.550,619101.155,146
479796.550,619101.155,146
479806.550,619101.155,146
479816.550,619101.155,146
479826.550,619101.155,146
479836.550,619101.155,128
479846.550,619101.155,128
479856.550,619101.155,128
479866.550,619101.155,128
479876.550,619101.155,128
479886.550,619101.155,128
479896.550,619101.155,128
479906.550,619101.155,128
479916.550,619101.155,128
479926.550,619101.155,128
479936.550,619101.155,111
479946.550,619101.155,111
479956.550,619101.155,111
479966.550,619101.155,111
479976.550,619101.155,111
479986.550,619101.155,111
479996.550,619101.155,111
480006.550,619101.155,111
480016.550,619101.155,111
480026.550,619101.155,110
480036.550,619101.155,110
480046.550,619101.155,110
480056.550,619101.155,110
480066.550,619101.155,110
480076.550,619101.155,110
480086.550,619101.155,110
480096.550,619101.155,110
480106.550,619101.155,110
480116.550,619101.155,127
480126.550,619101.155,127
480136.550,619101.155,127
480146.550,619101.155,127
480156.550,619101.155,127
480166.550,619101.155,127
480176.550,619101.155,127
480186.550,619101.155,127
480196.550,619101.155,127
480206.550,619101.155,148
480216.550,619101.155,148
480226.550,619101.155,148
480236.550,619101.155,148
480246.550,619101.155,148
480256.550,619101.155,148
480266.550,619101.155,148
480276.550,619101.155,148
480286.550,619101.155,148
480296.550,619101.155,143
480306.550,619101.155,143
480316.550,619101.155,143
480326.550,619101.155,143
480336.550,619101.155,143
480346.550,619101.155,143
480356.550,619101.155,143
480366.550,619101.155,143
480376.550,619101.155,143
480386.550,619101.155,143
480396.550,619101.155,123
480406.550,619101.155,123
480416.550,619101.155,123
480426.550,619101.155,123
480436.550,619101.155,123
480446.550,619101.155,123
480456.550,619101.155,123
480466.550,619101.155,123
480476.550,619101.155,123
480486.550,619101.155,103
480496.550,619101.155,103
480506.550,619101.155,103
480516.550,619101.155,103
480526.550,619101.155,103
480536.550,619101.155,103
480546.550,619101.155,103
480556.550,619101.155,103
480566.550,619101.155,103
480576.550,619101.155,105
480586.550,619101.155,105
480596.550,619101.155,105
480606.550,619101.155,105
480616.550,619101.155,105
480626.550,619101.155,105
480636.550,619101.155,105
480646.550,619101.155,105
480656.550,619101.155,105
480666.550,619101.155,115
480676.550,619101.155,115
480686.550,619101.155,115
480696.550,619101.155,115
480706.550,619101.155,115
480716.550,619101.155,115
480726.550,619101.155,115
480736.550,619101.155,115
480746.550,619101.155,115
480756.550,619101.155,115
480766.550,619101.155,103
480776.550,619101.155,103
480786.550,619101.155,103
480796.550,619101.155,103
480806.550,619101.155,103
480816.550,619101.155,103
480826.550,619101.155,103
480836.550,619101.155,103
480846.550,619101.155,103
480856.550,619101.155,89
480866.550,619101.155,89
480876.550,619101.155,89
480886.550,619101.155,89
480896.550,619101.155,89
480906.550,619101.155,89
480916.550,619101.155,89
480926.550,619101.155,89
480936.550,619101.155,89
480946.550,619101.155,79
480956.550,619101.155,79
480966.550,619101.155,79
480976.550,619101.155,79
480986.550,619101.155,79
480996.550,619101.155,79
481006.550,619101.155,79
481016.550,619101.155,79
481026.550,619101.155,79
481036.550,619101.155,72
481046.550,619101.155,72
481056.550,619101.155,72
481066.550,619101.155,72
481076.550,619101.155,72
481086.550,619101.155,72
481096.550,619101.155,72
481106.550,619101.155,72
481116.550,619101.155,72
481126.550,619101.155,72
481136.550,619101.155,74
481146.550,619101.155,74
481156.550,619101.155,74
481166.550,619101.155,74
481176.550,619101.155,74
481186.550,619101.155,74
481196.550,619101.155,74
481206.550,619101.155,74
481216.550,619101.155,74
481226.550,619101.155,88
481236.550,619101.155,88
481246.550,619101.155,88
481256.550,619101.155,88
481266.550,619101.155,88
481276.550,619101.155,88
481286.550,619101.155,88
481296.550,619101.155,88
481306.550,619101.155,88
481316.550,619101.155,88
481326.550,619101.155,88
481336.550,619101.155,88
481346.550,619101.155,88
481356.550,619101.155,88
481366.550,619101.155,88
481376.550,619101.155,88
481386.550,619101.155,88
481396.550,619101.155,88
481406.550,619101.155,75
481416.550,619101.155,75
481426.550,619101.155,75
481436.550,619101.155,75
481446.550,619101.155,75
481456.550,619101.155,75
481466.550,619101.155,75
481476.550,619101.155,75
481486.550,619101.155,75
481496.550,619101.155,70
481506.550,619101.155,70
481516.550,619101.155,70
481526.550,619101.155,70
481536.550,619101.155,70
481546.550,619101.155,70
481556.550,619101.155,70
481566.550,619101.155,70
481576.550,619101.155,70
481586.550,619101.155,70
481596.550,619101.155,76
481606.550,619101.155,76
481616.550,619101.155,76
481626.550,619101.155,76
481636.550,619101.155,76
481646.550,619101.155,76
481656.550,619101.155,76
481666.550,619101.155,76
481676.550,619101.155,76
481686.550,619101.155,89
481696.550,619101.155,89
481706.550,619101.155,89
481716.550,619101.155,89
481726.550,619101.155,89
481736.550,619101.155,89
481746.550,619101.155,89
481756.550,619101.155,89
481766.550,619101.155,89
481776.550,619101.155,96
481786.550,619101.155,96
481796.550,619101.155,96
481806.550,619101.155,96
481816.550,619101.155,96
481826.550,619101.155,96
481836.550,619101.155,96
481846.550,619101.155,96
481856.550,619101.155,96
481866.550,619101.155,98
481876.550,619101.155,98
481886.550,619101.155,98
481896.550,619101.155,98
481906.550,619101.155,98
481916.550,619101.155,98
481926.550,619101.155,98
481936.550,619101.155,98
481946.550,619101.155,98
481956.550,619101.155,98
481966.550,619101.155,98
481976.550,619101.155,98
481986.550,619101.155,98
481996.550,619101.155,98
482006.550,619101.155,98
482016.550,619101.155,98
482026.550,619101.155,98
482036.550,619101.155,98
482046.550,619101.155,98
482056.550,619101.155,97
482066.550,619101.155,97
482076.550,619101.155,97
482086.550,619101.155,97
482096.550,619101.155,97
482106.550,619101.155,97
482116.550,619101.155,97
482126.550,619101.155,97
482136.550,619101.155,97
482146.550,619101.155,85
482156.550,619101.155,85
482166.550,619101.155,85
482176.550,619101.155,85
482186.550,619101.155,85
482196.550,619101.155,85
482206.550,619101.155,85
482216.550,619101.155,85
482226.550,619101.155,85
482236.550,619101.155,80
482246.550,619101.155,80
482256.550,619101.155,80
482266.550,619101.155,80
482276.550,619101.155,80
482286.550,619101.155,80
482296.550,619101.155,80
482306.550,619101.155,80
